"","extraction_ID","alternative_ID","collection_year","collection_month","collection_day","location1","depth","longitude","latitude","sample_ID","replicate","sample_type","taxon","taxonomic_level","species","genus","family","order","class","kingdom","reads"
"1681","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",26
"1682","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1683","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",18
"1684","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-C","C","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",8887
"1685","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",14
"1686","e03486","NW2301_37_10_3",2023,9,12,37,10,-168.984,63.9995,"e03486-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",10
"1687","e03488","NW2301_38_10_2",2023,9,13,38,10,-169.02,64.5026,"e03488-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1688","e03488","NW2301_38_10_2",2023,9,13,38,10,-169.02,64.5026,"e03488-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",16736
"1689","e03488","NW2301_38_10_2",2023,9,13,38,10,-169.02,64.5026,"e03488-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6
"1690","e03488","NW2301_38_10_2",2023,9,13,38,10,-169.02,64.5026,"e03488-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3
"1691","e03489","NW2301_38_10_3",2023,9,13,38,10,-169.02,64.5026,"e03489-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",3
"1692","e03489","NW2301_38_10_3",2023,9,13,38,10,-169.02,64.5026,"e03489-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",13
"1693","e03489","NW2301_38_10_3",2023,9,13,38,10,-169.02,64.5026,"e03489-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7
"1694","e03489","NW2301_38_10_3",2023,9,13,38,10,-169.02,64.5026,"e03489-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6196
"1695","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",29
"1696","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-B","B","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4521
"1697","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",11751
"1698","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-B","B","sample","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",1
"1699","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"1700","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9444
"1701","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",52
"1702","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6580
"1703","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3785
"1704","e03490","NW2301_39_10_1",2023,9,13,39,10,-168.035,64.4968,"e03490-C","C","sample","Pleuronectes quadrituberculatus","species","Pleuronectes quadrituberculatus","Pleuronectes","Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",5588
"1705","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5407
"1706","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Gasterosteus aculeatus","species","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Eukaryota",9117
"1707","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4110
"1708","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",15355
"1709","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",96
"1710","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"1711","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",3
"1712","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",11220
"1713","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-B","B","sample","Gasterosteus aculeatus","species","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Eukaryota",5
"1714","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6318
"1715","e03491","NW2301_39_10_2",2023,9,13,39,10,-168.035,64.4968,"e03491-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"1716","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1717","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",18294
"1718","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",1
"1719","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-A","A","sample","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopteri","Eukaryota",1
"1720","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",14178
"1721","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-B","B","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7
"1722","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9
"1723","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",19465
"1724","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-C","C","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",6
"1725","e03492","NW2301_39_10_3",2023,9,13,39,10,-168.035,64.4968,"e03492-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4
"1726","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Ammodytes hexapterus","species","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Eukaryota",460
"1727","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",2181
"1728","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",3174
"1729","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1730","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",27
"1731","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9
"1732","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",24483
"1733","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9
"1734","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-A","A","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",1
"1735","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1752
"1736","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",13
"1737","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",15
"1738","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",18
"1739","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",6
"1740","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Myoxocephalus","genus",NA,"Myoxocephalus","Cottidae","Perciformes","Actinopteri","Eukaryota",3401
"1741","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",22430
"1742","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",8
"1743","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",7
"1744","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",19
"1745","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",25264
"1746","e03494","NW2301_40_10_1",2023,9,13,40,10,-167.507,64.9924,"e03494-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",13
"1747","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-A","A","sample","Ammodytes hexapterus","species","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Eukaryota",5275
"1748","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",1
"1749","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",11
"1750","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",20979
"1751","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",9
"1752","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-B","B","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3820
"1753","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",14190
"1754","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-B","B","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",118
"1755","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"1756","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",7900
"1757","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",10817
"1758","e03495","NW2301_40_10_2",2023,9,13,40,10,-167.507,64.9924,"e03495-C","C","sample","Pleuronectidae","family",NA,NA,"Pleuronectidae","Pleuronectiformes","Actinopteri","Eukaryota",5008
"1759","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",705
"1760","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",126
"1761","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",89
"1762","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",28093
"1763","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",3080
"1764","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",9564
"1765","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",60
"1766","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"1767","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-A","A","sample","Osmerus mordax","species","Osmerus mordax","Osmerus","Osmeridae","Osmeriformes","Actinopteri","Eukaryota",6073
"1768","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",8624
"1769","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-B","B","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",14
"1770","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-B","B","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",6859
"1771","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-B","B","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",12579
"1772","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-B","B","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",8
"1773","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Ammodytes hexapterus","species","Ammodytes hexapterus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Eukaryota",7438
"1774","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",3
"1775","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",7656
"1776","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",378
"1777","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",536
"1778","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",12858
"1779","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",7
"1780","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",11
"1781","e03496","NW2301_40_10_3",2023,9,13,40,10,-167.507,64.9924,"e03496-C","C","sample","Oncorhynchus tshawytscha","species","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2
"1782","e03497","NW2301_41_10_1",2023,9,14,41,10,-167.013,64.5085,"e03497-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",22233
"1783","e03497","NW2301_41_10_1",2023,9,14,41,10,-167.013,64.5085,"e03497-A","A","sample","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Eukaryota",1
"1784","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-A","A","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",8
"1785","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1786","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-A","A","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",19
"1787","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-A","A","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",10503
"1788","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",15
"1789","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1790","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",14302
"1791","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",2
"1792","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",11
"1793","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-B","B","sample","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",4
"1794","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Eukaryota",5
"1795","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",2
"1796","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1797","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",1
"1798","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",12
"1799","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Eukaryota",1
"1800","e03498","NW2301_41_10_2",2023,9,14,41,10,-167.013,64.5085,"e03498-C","C","sample","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",12173
"1801","e03499","NW2301_41_10_3",2023,9,14,41,10,-167.013,64.5085,"e03499-A","A","sample","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Eukaryota",17268
"1802","e03499","NW2301_41_10_3",2023,9,14,41,10,-167.013,64.5085,"e03499-A","A","sample","Gadidae","family",NA,NA,"Gadidae","Gadiformes","Actinopteri","Eukaryota",22
"1803","e03499","NW2301_41_10_3",2023,9,14,41,10,-167.013,64.5085,"e03499-A","A","sample","Gadus","genus",NA,"Gadus","Gadidae","Gadiformes","Actinopteri","Eukaryota",5590
"1804","e03499","NW2301_41_10_3",2023,9,14,41,10,-167.013,64.5085,"e03499-A","A","sample","Oncorhynchus","genus",NA,"Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Eukaryota",2072
